model,task,sample_idx,metric,seq_len_tokens,seq_len_chars,token_entropy,gzip_ratio,unique_token_ratio,question_position,newline_density,score_c0,cr_c0,kv_bytes_c0,kv_bytes_fp16_c0,score_c1,cr_c1,kv_bytes_c1,kv_bytes_fp16_c1,score_c2,cr_c2,kv_bytes_c2,kv_bytes_fp16_c2,score_c3,cr_c3,kv_bytes_c3,kv_bytes_fp16_c3,score_c4,cr_c4,kv_bytes_c4,kv_bytes_fp16_c4,score_c5,cr_c5,kv_bytes_c5,kv_bytes_fp16_c5,best_quality_config,best_quality_score,best_iso_tau_0.99,best_iso_tau_0.95,best_iso_tau_0.90
llama3,triviaqa,4,qa_f1,8326,36757,9.7764,0.4334,0.347,0.9997,0.0094,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6167,213810810.9,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,5,qa_f1,10453,44556,9.8651,0.4275,0.3041,0.9998,0.0077,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6223,213551349.9,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,6,qa_f1,10376,40413,9.6745,0.4218,0.2876,0.9998,0.0199,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6172,213787173.0,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,7,qa_f1,11311,47275,9.8567,0.4253,0.302,0.9998,0.0141,0.444444,1.0,984612864.0,984612864.0,0.333333,36.5777,26943488.0,985530368.0,0.5,4.6253,213414888.4,987103232.0,0.333333,3.3935,290304000.0,985137152.0,0.4,7.2389,136052736.0,984875008.0,0.444444,7.251,135790592.0,984612864.0,C2,0.5,C5,C5,C5
llama3,triviaqa,8,qa_f1,7724,31840,9.5544,0.4356,0.322,0.9997,0.0109,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6234,213503232.8,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,9,qa_f1,4342,16034,8.659,0.4387,0.3194,0.9994,0.0158,1.0,1.0,573177856.0,573177856.0,1.0,20.0126,28647424.0,573308928.0,1.0,4.5842,125033635.4,573177856.0,1.0,3.3522,171026240.0,573308928.0,1.0,4.142,138412032.0,573308928.0,1.0,4.142,138412032.0,573308928.0,C0,1.0,C1,C1,C1
llama3,triviaqa,10,qa_f1,18145,76648,10.0678,0.4129,0.2681,0.9999,0.0121,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6201,213655489.9,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,11,qa_f1,11796,51154,9.8023,0.4091,0.292,0.9998,0.0106,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6144,213919141.9,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,12,qa_f1,19728,83538,10.0535,0.4093,0.2526,0.9999,0.0121,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6178,213760741.1,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,13,qa_f1,3265,14180,9.0301,0.4352,0.3807,0.9993,0.0136,1.0,1.0,432013312.0,432013312.0,1.0,15.215,28385280.0,431882240.0,1.0,4.5702,94527864.1,432013312.0,1.0,3.3318,129701824.0,432144384.0,1.0,3.1222,138412032.0,432144384.0,1.0,3.1222,138412032.0,432144384.0,C0,1.0,C1,C1,C1
llama3,triviaqa,14,qa_f1,20796,87722,10.1281,0.4156,0.2575,0.9999,0.0102,1.0,1.0,983695360.0,983695360.0,1.0,39.1778,25108480.0,983695360.0,1.0,4.6259,212649970.8,983695360.0,1.0,3.4054,288862208.0,983695360.0,1.0,7.2935,134873088.0,983695360.0,1.0,7.2935,134873088.0,983695360.0,C0,1.0,C1,C1,C1
llama3,triviaqa,15,qa_f1,4908,22747,9.2835,0.4253,0.3775,0.9996,0.0079,1.0,1.0,647364608.0,647364608.0,1.0,22.6022,28647424.0,647495680.0,1.0,4.5929,140948488.8,647364608.0,1.0,3.3575,192848064.0,647495680.0,1.0,4.678,138412032.0,647495680.0,1.0,4.678,138412032.0,647495680.0,C0,1.0,C1,C1,C1
llama3,triviaqa,16,qa_f1,10231,42226,9.7102,0.4236,0.2923,0.9998,0.0109,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6195,213681334.4,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,17,qa_f1,13960,57722,9.8074,0.3969,0.2583,0.9998,0.0128,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6198,213665888.0,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,18,qa_f1,14332,61082,9.9033,0.4151,0.2787,0.9998,0.0104,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6179,213758058.2,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
llama3,triviaqa,19,qa_f1,8168,35421,9.6464,0.4262,0.3249,0.9997,0.0103,1.0,1.0,987103232.0,987103232.0,1.0,34.4615,28647424.0,987234304.0,1.0,4.6179,213754470.5,987103232.0,1.0,3.3763,292401152.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,1.0,7.1326,138412032.0,987234304.0,C0,1.0,C1,C1,C1
