model,task,sample_idx,metric,seq_len_tokens,seq_len_chars,token_entropy,gzip_ratio,unique_token_ratio,question_position,newline_density,score_c0,cr_c0,kv_bytes_c0,kv_bytes_fp16_c0,score_c1,cr_c1,kv_bytes_c1,kv_bytes_fp16_c1,score_c2,cr_c2,kv_bytes_c2,kv_bytes_fp16_c2,score_c3,cr_c3,kv_bytes_c3,kv_bytes_fp16_c3,score_c4,cr_c4,kv_bytes_c4,kv_bytes_fp16_c4,score_c5,cr_c5,kv_bytes_c5,kv_bytes_fp16_c5,best_quality_config,best_quality_score,best_iso_tau_0.99,best_iso_tau_0.95,best_iso_tau_0.90
llama32_3b,qasper,0,qa_f1,3999,20581,8.4397,0.355,0.2751,0.9995,0.0033,0.285714,1.0,466550784.0,466550784.0,0.454545,19.7914,23486464.0,464830464.0,0.294118,4.63,100767122.2,466550784.0,0.285714,3.3428,139569584.0,466550784.0,0.296296,3.8667,120422400.0,465633280.0,0.344828,3.8667,120422400.0,465633280.0,C1,0.454545,C1,C1,C1
llama32_3b,qasper,1,qa_f1,4592,22074,8.697,0.3531,0.248,0.9995,0.0028,0.387097,1.0,534904832.0,534904832.0,0.190476,22.4774,23715840.0,533069824.0,0.347826,4.6467,114843250.6,533643264.0,0.387097,3.3454,159891088.0,534904832.0,0.4,4.3959,121683968.0,534904832.0,0.4,4.3991,121569280.0,534790144.0,C4,0.4,C5,C5,C5
llama32_3b,qasper,2,qa_f1,3695,19082,8.4213,0.3517,0.2658,0.9995,0.0018,0.166667,1.0,429162496.0,429162496.0,0.153846,18.3919,23371776.0,429850624.0,0.166667,4.6342,92607948.9,429162496.0,0.166667,3.3827,126869596.0,429162496.0,0.166667,3.612,118816768.0,429162496.0,0.166667,3.612,118816768.0,429162496.0,C0,0.166667,C2,C2,C1
llama32_3b,qasper,3,qa_f1,3986,18806,8.7996,0.3728,0.2908,0.9995,0.003,0.227273,1.0,464371712.0,464371712.0,0.0,13.2224,35987456.0,475840512.0,0.238095,4.6488,99692964.1,463454208.0,0.232558,3.3559,138341420.0,464257024.0,0.130435,3.8381,121110528.0,464830464.0,0.146341,3.8088,122372096.0,466092032.0,C2,0.238095,C2,C2,C2
llama32_3b,qasper,4,qa_f1,6965,34512,8.6029,0.3301,0.2152,0.9997,0.0024,0.216216,1.0,805797888.0,805797888.0,0.228571,33.3277,24174592.0,805683200.0,0.216216,4.6656,172709425.9,805797888.0,0.216216,3.3808,238343168.0,805797888.0,0.216216,6.6914,120422400.0,805797888.0,0.2,6.6645,120995840.0,806371328.0,C1,0.228571,C1,C1,C1
llama32_3b,qasper,5,qa_f1,3573,16144,8.7414,0.393,0.2936,0.9994,0.0028,0.0,1.0,415629312.0,415629312.0,0.0,18.0441,23027712.0,415514624.0,0.0,4.6404,89591510.8,415744000.0,0.0,3.373,123221672.0,415629312.0,0.0,3.4894,119046144.0,415399936.0,0.0,3.4894,119046144.0,415399936.0,C0,0.0,C1,C1,C1
llama32_3b,qasper,6,qa_f1,3628,16671,8.6023,0.3604,0.2696,0.9993,0.0027,0.491228,1.0,424230912.0,424230912.0,0.363636,17.1892,24633344.0,423428096.0,0.37931,4.6335,91582833.0,424345600.0,0.491228,3.3321,127315076.0,424230912.0,0.338983,3.4873,121683968.0,424345600.0,0.204082,3.4826,121913344.0,424574976.0,C0,0.491228,C3,C3,C3
llama32_3b,qasper,7,qa_f1,5496,27249,8.4002,0.3177,0.2174,0.9996,0.0029,0.0,1.0,637321216.0,637321216.0,0.0,27.7547,22913024.0,635944960.0,0.0,4.6535,136831017.0,636747776.0,0.0,3.3718,189012964.0,637321216.0,0.0,5.3253,119504896.0,636403712.0,0.0,5.3253,119504896.0,636403712.0,C0,0.0,C1,C1,C1
llama32_3b,qasper,8,qa_f1,5733,27801,8.2917,0.2843,0.1833,0.9996,0.0023,1.0,1.0,661749760.0,661749760.0,1.0,30.7265,21536768.0,661749760.0,1.0,4.6531,142216653.0,661749760.0,1.0,3.4068,194244960.0,661749760.0,1.0,5.6238,117669888.0,661749760.0,1.0,5.6238,117669888.0,661749760.0,C0,1.0,C1,C1,C1
llama32_3b,qasper,9,qa_f1,5641,26744,8.7704,0.3251,0.2235,0.9996,0.0028,0.285714,1.0,652230656.0,652230656.0,0.0,28.8995,22568960.0,652230656.0,0.285714,4.6682,139718973.5,652230656.0,0.285714,3.3943,192152072.0,652230656.0,0.285714,5.4947,118702080.0,652230656.0,0.285714,5.4947,118702080.0,652230656.0,C0,0.285714,C4,C4,C4
llama32_3b,qasper,10,qa_f1,7516,31417,8.7211,0.3318,0.1813,0.9997,0.0029,0.9,1.0,863715328.0,863715328.0,0.075472,24.3096,35987456.0,874840064.0,0.727273,4.6734,184789185.5,863600640.0,0.615385,3.3699,256539136.0,864518144.0,0.736842,7.2031,119734272.0,862453760.0,0.636364,7.1618,120537088.0,863256576.0,C0,0.9,C0,C0,C0
