model,task,sample_idx,metric,seq_len_tokens,seq_len_chars,token_entropy,gzip_ratio,unique_token_ratio,question_position,newline_density,score_c0,cr_c0,kv_bytes_c0,kv_bytes_fp16_c0,score_c1,cr_c1,kv_bytes_c1,kv_bytes_fp16_c1,score_c2,cr_c2,kv_bytes_c2,kv_bytes_fp16_c2,score_c3,cr_c3,kv_bytes_c3,kv_bytes_fp16_c3,score_c4,cr_c4,kv_bytes_c4,kv_bytes_fp16_c4,score_c5,cr_c5,kv_bytes_c5,kv_bytes_fp16_c5,best_quality_config,best_quality_score,best_iso_tau_0.99,best_iso_tau_0.95,best_iso_tau_0.90
llama31_8b,2wikimqa,0,qa_f1,7070,28692,9.2384,0.4218,0.2836,0.9997,0.0066,0.4,1.0,932446208.0,932446208.0,1.0,37.3053,24977408.0,931790848.0,1.0,4.6251,201465530.2,931790848.0,0.4,3.4003,274221600.0,932446208.0,0.4,6.8867,135397376.0,932446208.0,0.4,6.8867,135397376.0,932446208.0,C1,1.0,C1,C1,C1
llama31_8b,2wikimqa,1,qa_f1,14710,62672,9.5357,0.3981,0.2328,0.9999,0.0057,1.0,1.0,983826432.0,983826432.0,1.0,38.9796,25239552.0,983826432.0,1.0,4.6311,212441320.0,983826432.0,1.0,3.4043,288993280.0,983826432.0,1.0,7.2874,135004160.0,983826432.0,1.0,7.2874,135004160.0,983826432.0,C0,1.0,C1,C1,C1
llama31_8b,2wikimqa,2,qa_f1,4009,17129,8.6992,0.4018,0.3173,0.9995,0.0109,0.0,1.0,530317312.0,530317312.0,0.0,21.4571,24715264.0,530317312.0,0.0,4.5973,115353725.0,530317312.0,0.0,3.4063,155687968.0,530317312.0,0.0,3.9435,134479872.0,530317312.0,0.0,3.9435,134479872.0,530317312.0,C0,0.0,C1,C1,C1
llama31_8b,2wikimqa,3,qa_f1,6890,26490,8.6988,0.3843,0.2244,0.9997,0.008,0.666667,1.0,909246464.0,909246464.0,0.666667,34.9361,26025984.0,909246464.0,0.666667,4.6172,196925247.6,909246464.0,0.666667,3.3958,267752448.0,909246464.0,0.666667,6.6959,135790592.0,909246464.0,0.666667,6.6959,135790592.0,909246464.0,C0,0.666667,C1,C1,C1
llama31_8b,2wikimqa,4,qa_f1,7010,30077,9.1558,0.4025,0.2845,0.9997,0.0051,0.0,1.0,923926528.0,923926528.0,0.0,36.4327,25370624.0,924319744.0,0.0,4.6153,200187485.8,923926528.0,0.0,3.4053,271322592.0,923926528.0,0.0,6.857,134742016.0,923926528.0,0.0,6.857,134742016.0,923926528.0,C0,0.0,C1,C1,C1
llama31_8b,2wikimqa,5,qa_f1,14559,63474,9.451,0.3858,0.2337,0.9999,0.0045,1.0,1.0,983433216.0,983433216.0,1.0,39.5806,24846336.0,983433216.0,1.0,4.6219,212777839.2,983433216.0,1.0,3.4076,288600064.0,983433216.0,1.0,7.3057,134610944.0,983433216.0,1.0,7.3057,134610944.0,983433216.0,C0,1.0,C1,C1,C1
llama31_8b,2wikimqa,6,qa_f1,10916,48092,9.3894,0.403,0.2615,0.9998,0.0044,1.0,1.0,983564288.0,983564288.0,0.8,38.5891,25501696.0,984088576.0,1.0,4.6255,212637800.2,983564288.0,1.0,3.4065,288731136.0,983564288.0,1.0,7.2996,134742016.0,983564288.0,1.0,7.2996,134742016.0,983564288.0,C0,1.0,C4,C4,C4
llama31_8b,2wikimqa,7,qa_f1,6227,26363,8.9573,0.3937,0.2685,0.9997,0.0077,1.0,1.0,821035008.0,821035008.0,1.0,33.2198,24715264.0,821035008.0,1.0,4.6196,177729808.2,821035008.0,1.0,3.4087,240861472.0,821035008.0,1.0,6.1053,134479872.0,821035008.0,1.0,6.1053,134479872.0,821035008.0,C0,1.0,C1,C1,C1
llama31_8b,2wikimqa,8,qa_f1,5479,22599,9.1511,0.4226,0.3209,0.9996,0.0102,0.0,1.0,722993152.0,722993152.0,0.0,29.2529,24715264.0,722993152.0,0.0,4.6085,156882647.8,722993152.0,0.0,3.4066,212233376.0,722993152.0,0.0,5.3762,134479872.0,722993152.0,0.0,5.3762,134479872.0,722993152.0,C0,0.0,C1,C1,C1
llama31_8b,2wikimqa,9,qa_f1,8532,36479,9.5704,0.4232,0.3131,0.9998,0.0089,1.0,1.0,983826432.0,983826432.0,1.0,38.9796,25239552.0,983826432.0,1.0,4.6273,212615500.5,983826432.0,1.0,3.4043,288993280.0,983826432.0,1.0,7.2874,135004160.0,983826432.0,1.0,7.2874,135004160.0,983826432.0,C0,1.0,C1,C1,C1
llama31_8b,2wikimqa,10,qa_f1,6391,26415,9.4373,0.4482,0.3472,0.9997,0.0083,0.5,1.0,842792960.0,842792960.0,0.5,33.7422,24977408.0,842792960.0,0.5,4.622,182344975.2,842792960.0,0.5,3.405,247518656.0,842792960.0,0.5,6.2549,134742016.0,842792960.0,0.5,6.2549,134742016.0,842792960.0,C0,0.5,C1,C1,C1
llama31_8b,2wikimqa,11,qa_f1,6360,24808,9.2092,0.3527,0.2704,0.9996,0.0123,1.0,1.0,838598656.0,838598656.0,1.0,33.7514,24846336.0,838598656.0,1.0,4.6076,182001715.5,838598656.0,1.0,3.4076,246097376.0,838598656.0,1.0,6.2298,134610944.0,838598656.0,1.0,6.2298,134610944.0,838598656.0,C0,1.0,C1,C1,C1
llama31_8b,2wikimqa,12,qa_f1,3984,16191,9.0796,0.4612,0.3898,0.9994,0.0146,0.8,1.0,527171584.0,527171584.0,0.8,21.2173,24846336.0,527171584.0,0.8,4.5996,114611465.6,527171584.0,0.8,3.4037,154884128.0,527171584.0,0.8,3.9163,134610944.0,527171584.0,0.8,3.9163,134610944.0,527171584.0,C0,0.8,C1,C1,C1
llama31_8b,2wikimqa,13,qa_f1,13857,59643,9.3056,0.3694,0.2105,0.9998,0.005,0.0,1.0,983564288.0,983564288.0,0.0,39.7852,24715264.0,983302144.0,0.0,4.6252,212679815.8,983695360.0,0.0,3.4054,288862208.0,983695360.0,0.0,7.2935,134873088.0,983695360.0,0.0,7.2935,134873088.0,983695360.0,C0,0.0,C1,C1,C1
llama31_8b,2wikimqa,14,qa_f1,5994,22292,9.2193,0.4388,0.2995,0.9996,0.0082,0.5,1.0,790757376.0,790757376.0,0.5,31.6589,24977408.0,790757376.0,0.5,4.6047,171729484.5,790757376.0,0.5,3.4043,232279136.0,790757376.0,0.5,5.8687,134742016.0,790757376.0,0.5,5.8687,134742016.0,790757376.0,C0,0.5,C1,C1,C1
llama31_8b,2wikimqa,15,qa_f1,5071,20096,7.9043,0.3382,0.2041,0.9996,0.0043,0.0,1.0,669777920.0,669777920.0,0.0,26.8153,24977408.0,669777920.0,0.0,4.599,145635017.5,669777920.0,0.0,3.4048,196713440.0,669777920.0,0.0,4.9708,134742016.0,669777920.0,0.0,4.9708,134742016.0,669777920.0,C0,0.0,C1,C1,C1
llama31_8b,2wikimqa,16,qa_f1,14271,61863,9.4106,0.3833,0.231,0.9999,0.0047,0.0,1.0,985661440.0,985661440.0,0.0,36.4054,27074560.0,985661440.0,0.0,4.6257,213112811.6,985792512.0,0.0,3.3881,290959360.0,985792512.0,0.0,7.2031,136839168.0,985661440.0,0.0,7.1971,136970240.0,985792512.0,C0,0.0,C1,C1,C1
llama31_8b,2wikimqa,17,qa_f1,5211,22652,9.2454,0.4276,0.3514,0.9996,0.0079,0.0,1.0,691666944.0,691666944.0,0.0,27.2743,25239552.0,688390144.0,0.0,4.6097,150047502.8,691666944.0,0.0,3.3623,205750176.0,691798016.0,0.0,4.9981,138412032.0,691798016.0,0.0,4.9981,138412032.0,691798016.0,C0,0.0,C1,C1,C1
llama31_8b,2wikimqa,18,qa_f1,5788,24101,9.2209,0.4376,0.343,0.9996,0.0093,1.0,1.0,763887616.0,763887616.0,0.666667,30.2707,25239552.0,764018688.0,1.0,4.6122,165621810.6,763887616.0,1.0,3.4035,224444544.0,763887616.0,1.0,5.6683,134742016.0,763756544.0,1.0,5.6683,134742016.0,763756544.0,C0,1.0,C4,C4,C4
llama31_8b,2wikimqa,19,qa_f1,9035,36831,9.3129,0.4129,0.2614,0.9998,0.0094,1.0,1.0,983564288.0,983564288.0,0.166667,34.4615,28647424.0,987234304.0,1.0,4.6225,212776547.8,983564288.0,1.0,3.4065,288731136.0,983564288.0,1.0,7.2996,134742016.0,983564288.0,1.0,7.2996,134742016.0,983564288.0,C0,1.0,C4,C4,C4
llama31_8b,gov_report,0,rouge_l,10697,53640,8.4731,0.283,0.1465,0.6293,0.0001,0.389549,1.0,1046872064.0,1046872064.0,0.145349,13.4049,77275136.0,1035862016.0,0.335766,4.5993,226731559.2,1042808832.0,0.397094,2.9767,351514624.0,1046347776.0,0.293478,5.2521,199622656.0,1048444928.0,0.378947,5.4417,191102976.0,1039925248.0,C3,0.397094,C3,C5,C5
llama31_8b,gov_report,1,rouge_l,18663,92252,9.0928,0.3043,0.1485,0.9202,0.0001,0.387268,1.0,1036255232.0,1036255232.0,0.181818,12.139,86056960.0,1044643840.0,0.301676,4.6124,224867425.3,1037172736.0,0.413098,2.9555,355315712.0,1050148864.0,0.333333,5.2774,198443008.0,1047265280.0,0.376731,5.2161,201326592.0,1050148864.0,C3,0.413098,C3,C5,C5
llama31_8b,gov_report,2,rouge_l,7737,38930,8.184,0.2741,0.1638,,0.0002,0.358744,1.0,1050017792.0,1050017792.0,0.154639,14.2116,72556544.0,1031143424.0,0.401848,4.6034,228096769.8,1050017792.0,0.313539,2.9555,355315712.0,1050148864.0,0.28133,5.5318,187301888.0,1036124160.0,0.334096,5.2661,198967296.0,1047789568.0,C2,0.401848,C2,C2,C5
llama31_8b,gov_report,3,rouge_l,2656,13938,8.2162,0.3637,0.2925,,0.0005,0.353741,1.0,410517504.0,410517504.0,0.242424,4.6372,90251264.0,418512896.0,0.341637,4.5624,91242572.9,416284672.0,0.37013,2.5092,165121408.0,414318592.0,0.280576,2.0853,201326592.0,419823616.0,0.324528,2.1465,190578688.0,409075712.0,C3,0.37013,C3,C2,C2
llama31_8b,gov_report,4,rouge_l,13262,65941,8.8999,0.3124,0.1706,0.6288,0.0001,0.294896,1.0,1050017792.0,1050017792.0,0.173536,12.4351,83828736.0,1042415616.0,0.280488,4.6162,225250852.7,1039794176.0,0.289628,3.0051,346533888.0,1041367040.0,0.232967,5.5994,184549376.0,1033371648.0,0.258197,5.457,190447616.0,1039269888.0,C0,0.294896,C0,C2,C2
llama31_8b,gov_report,5,rouge_l,8962,43358,8.4292,0.2968,0.1599,,0.0002,0.387268,1.0,1050017792.0,1050017792.0,0.181269,13.1574,78848000.0,1037434880.0,0.349462,4.6058,227976675.4,1050017792.0,0.389474,3.0028,346927104.0,1041760256.0,0.294798,5.5574,186253312.0,1035075584.0,0.275862,5.7132,180092928.0,1028915200.0,C3,0.389474,C3,C3,C2
llama31_8b,gov_report,6,rouge_l,8151,46529,8.5585,0.2849,0.1759,0.8959,0.0002,0.364389,1.0,1044643840.0,1044643840.0,0.180488,15.0761,68100096.0,1026686976.0,0.373391,4.6116,224793295.6,1036648448.0,0.385744,3.0112,345485312.0,1040318464.0,0.26087,5.4478,190840832.0,1039663104.0,0.250569,5.4205,192020480.0,1040842752.0,C3,0.385744,C2,C2,C2
llama31_8b,gov_report,7,rouge_l,6381,34367,8.2872,0.29,0.1783,,0.0002,0.392713,1.0,893255680.0,893255680.0,0.157783,13.4948,65347584.0,881852416.0,0.318725,4.5945,195474322.1,898105344.0,0.385892,3.0193,294330752.0,888668160.0,0.232068,4.8569,183238656.0,889978880.0,0.266667,4.9444,179175424.0,885915648.0,C0,0.392713,C0,C3,C3
llama31_8b,gov_report,8,rouge_l,2810,14349,7.8916,0.3348,0.2456,,0.0005,0.394068,1.0,429260800.0,429260800.0,0.221176,5.0552,85925888.0,434372608.0,0.398287,4.5575,93526002.2,426246144.0,0.405797,2.5408,171011552.0,434503680.0,0.332564,2.2961,184156160.0,422838272.0,0.299559,2.2498,190971904.0,429654016.0,C3,0.405797,C2,C2,C2
llama31_8b,gov_report,9,rouge_l,20394,102565,8.8963,0.2931,0.1259,,0.0001,0.237885,1.0,1050017792.0,1050017792.0,0.188383,13.7509,75177984.0,1033764864.0,0.240117,4.6122,227659381.8,1050017792.0,0.268256,2.9606,354398208.0,1049231360.0,0.19133,5.2161,201326592.0,1050148864.0,0.19432,5.2161,201326592.0,1050148864.0,C3,0.268256,C2,C2,C2
llama31_8b,gov_report,10,rouge_l,6081,32826,8.5808,0.3445,0.2529,0.2857,0.0002,0.229814,1.0,863371264.0,863371264.0,0.229965,10.8567,78848000.0,856031232.0,0.224561,4.6023,184348856.9,848429056.0,0.255193,2.9473,290976128.0,857604096.0,0.238908,4.3151,201326592.0,868745216.0,0.28115,4.5214,189530112.0,856948736.0,C5,0.28115,C1,C1,C1
llama31_8b,gov_report,11,rouge_l,4186,19201,8.1371,0.3423,0.2121,,0.0004,0.364389,1.0,620232704.0,620232704.0,0.26898,6.7753,91561984.0,620363776.0,0.31405,4.5791,133817955.4,612761600.0,0.367347,2.7056,229284768.0,620363776.0,0.335404,3.0814,201326592.0,620363776.0,0.300412,3.0814,201326592.0,620363776.0,C3,0.367347,C3,C3,C4
llama31_8b,gov_report,12,rouge_l,6736,38155,8.6379,0.3184,0.2199,,0.0002,0.295082,1.0,954466304.0,954466304.0,0.163934,13.1135,71245824.0,934281216.0,0.345455,4.6008,204266489.6,939786240.0,0.361111,3.0187,310752160.0,938082304.0,0.253968,4.8936,193462272.0,946733056.0,0.225882,5.0415,186384384.0,939655168.0,C3,0.361111,C2,C2,C2
llama31_8b,gov_report,13,rouge_l,4632,24989,8.109,0.3122,0.2118,,0.0003,0.334975,1.0,661913600.0,661913600.0,0.205128,8.9221,74129408.0,661389312.0,0.343675,4.5765,145779925.9,667156480.0,0.299287,2.8483,233904960.0,666238976.0,0.222222,3.4158,197656576.0,675151872.0,0.244019,3.3717,201326592.0,678821888.0,C2,0.343675,C2,C2,C2
llama31_8b,gov_report,14,rouge_l,5712,27046,8.6594,0.3681,0.2509,0.9979,0.0003,0.286869,1.0,820248576.0,820248576.0,0.131291,10.0184,80814080.0,809631744.0,0.3,4.6018,177733848.5,817889280.0,0.29703,2.8493,287924576.0,820379648.0,0.220339,4.0749,201326592.0,820379648.0,0.232068,4.0749,201326592.0,820379648.0,C2,0.3,C2,C2,C2
llama31_8b,gov_report,15,rouge_l,5718,30185,8.7252,0.3677,0.2854,0.993,0.0002,0.226994,1.0,812384256.0,812384256.0,0.169611,11.2219,71376896.0,800980992.0,0.260586,4.5983,174591181.9,802816000.0,0.274143,2.937,275173024.0,808189952.0,0.250847,4.1696,195559424.0,815398912.0,0.239264,4.1888,194379776.0,814219264.0,C3,0.274143,C2,C2,C2
llama31_8b,gov_report,16,rouge_l,4218,22425,8.4086,0.3415,0.275,0.9084,0.0003,0.323907,1.0,624427008.0,624427008.0,0.252747,7.156,86581248.0,619577344.0,0.34555,4.5831,136245631.2,624427008.0,0.313433,2.7083,230612640.0,624558080.0,0.277929,3.1936,192937984.0,616169472.0,0.291105,3.1384,197918720.0,621150208.0,C2,0.34555,C2,C2,C2
llama31_8b,gov_report,17,rouge_l,18156,95443,8.6124,0.2647,0.1212,0.949,0.0001,0.305936,1.0,1049886720.0,1049886720.0,0.189573,13.4471,77012992.0,1035599872.0,0.240741,4.6058,225812578.4,1040056320.0,0.295455,2.9555,355315712.0,1050148864.0,0.247423,5.3001,197394432.0,1046216704.0,0.21466,5.8113,176422912.0,1025245184.0,C0,0.305936,C0,C3,C3
llama31_8b,gov_report,18,rouge_l,4627,22492,8.203,0.3152,0.2083,,0.0003,0.459893,1.0,675151872.0,675151872.0,0.322581,7.4066,91561984.0,678166528.0,0.403315,4.5893,144972268.8,665321472.0,0.43956,2.7886,241451296.0,673316864.0,0.386364,3.4631,193593344.0,670433280.0,0.397727,3.4631,193593344.0,670433280.0,C0,0.459893,C0,C3,C3
llama31_8b,gov_report,19,rouge_l,2818,15225,8.2116,0.3663,0.3034,,0.0005,0.298211,1.0,427163648.0,427163648.0,0.154867,5.7398,73736192.0,423231488.0,0.317125,4.5607,91994462.8,419561472.0,0.333952,2.5824,166985376.0,431226880.0,0.248927,2.2889,185991168.0,425721856.0,0.2423,2.2962,184942592.0,424673280.0,C3,0.333952,C2,C2,C2
llama31_8b,hotpotqa,0,qa_f1,11345,54414,9.3786,0.3765,0.2538,0.9998,0.0039,0.333333,1.0,983826432.0,983826432.0,0.333333,38.9796,25239552.0,983826432.0,0.333333,4.6287,212548269.9,983826432.0,0.333333,3.4043,288993280.0,983826432.0,0.333333,7.2874,135004160.0,983826432.0,0.333333,7.2874,135004160.0,983826432.0,C0,0.333333,C1,C1,C1
llama31_8b,hotpotqa,1,qa_f1,16253,72455,9.3354,0.3635,0.2117,0.9999,0.003,0.0,1.0,985923584.0,985923584.0,0.0,36.0659,27336704.0,985923584.0,0.0,4.6293,212974058.5,985923584.0,0.0,3.387,291090432.0,985923584.0,0.0,7.1912,137101312.0,985923584.0,0.0,7.1912,137101312.0,985923584.0,C0,0.0,C1,C1,C1
llama31_8b,hotpotqa,2,qa_f1,11033,48472,9.5235,0.4002,0.2607,0.9998,0.0059,1.0,1.0,983564288.0,983564288.0,0.666667,39.1778,25108480.0,983695360.0,1.0,4.6232,212746591.6,983564288.0,1.0,3.4065,288731136.0,983564288.0,1.0,7.2996,134742016.0,983564288.0,1.0,7.2996,134742016.0,983564288.0,C0,1.0,C4,C4,C4
llama31_8b,hotpotqa,3,qa_f1,16339,77553,9.7124,0.3832,0.2529,0.9999,0.0046,0.0,1.0,983433216.0,983433216.0,0.0,39.5806,24846336.0,983433216.0,0.0,4.621,212819320.6,983433216.0,0.0,3.4076,288600064.0,983433216.0,0.0,7.3057,134610944.0,983433216.0,0.0,7.3057,134610944.0,983433216.0,C0,0.0,C1,C1,C1
llama31_8b,hotpotqa,4,qa_f1,16243,80361,8.8794,0.2523,0.1606,0.9999,0.0402,0.666667,1.0,983695360.0,983695360.0,0.666667,39.1778,25108480.0,983695360.0,0.666667,4.6172,213050290.6,983695360.0,0.666667,3.4054,288862208.0,983695360.0,0.666667,7.2935,134873088.0,983695360.0,0.666667,7.2935,134873088.0,983695360.0,C0,0.666667,C1,C1,C1
llama31_8b,hotpotqa,5,qa_f1,5046,19649,8.6993,0.4065,0.2782,0.9995,0.0062,1.0,1.0,666501120.0,666501120.0,1.0,26.6842,24977408.0,666501120.0,1.0,4.6038,144771097.8,666501120.0,1.0,3.4044,195778528.0,666501120.0,1.0,4.9465,134742016.0,666501120.0,1.0,4.9465,134742016.0,666501120.0,C0,1.0,C1,C1,C1
llama31_8b,hotpotqa,6,qa_f1,16368,75436,9.4145,0.3785,0.2102,0.9999,0.004,0.0,1.0,983171072.0,983171072.0,0.0,39.992,24584192.0,983171072.0,0.0,4.6308,212313459.1,983171072.0,0.0,3.4098,288337920.0,983171072.0,0.0,7.318,134348800.0,983171072.0,0.0,7.318,134348800.0,983171072.0,C0,0.0,C1,C1,C1
llama31_8b,hotpotqa,7,qa_f1,13519,58965,9.6631,0.3994,0.2516,0.9998,0.005,0.0,1.0,983302144.0,983302144.0,0.0,39.7852,24715264.0,983302144.0,0.0,4.6231,212690976.9,983302144.0,0.0,3.4087,288468992.0,983302144.0,0.0,7.3119,134479872.0,983302144.0,0.0,7.3119,134479872.0,983302144.0,C0,0.0,C1,C1,C1
llama31_8b,hotpotqa,8,qa_f1,9709,42966,9.6744,0.4149,0.3151,0.9998,0.0056,0.5,1.0,983695360.0,983695360.0,0.5,39.1778,25108480.0,983695360.0,0.5,4.6274,212581200.2,983695360.0,0.5,3.4054,288862208.0,983695360.0,0.5,7.2935,134873088.0,983695360.0,0.5,7.2935,134873088.0,983695360.0,C0,0.5,C1,C1,C1
llama31_8b,hotpotqa,9,qa_f1,11220,47315,8.8959,0.3591,0.1946,0.9998,0.0066,0.4,1.0,983564288.0,983564288.0,0.4,39.3782,24977408.0,983564288.0,0.4,4.617,213028880.9,983564288.0,0.4,3.4065,288731136.0,983564288.0,0.4,7.2996,134742016.0,983564288.0,0.4,7.2996,134742016.0,983564288.0,C0,0.4,C1,C1,C1
llama31_8b,hotpotqa,10,qa_f1,15466,67481,9.4427,0.393,0.2435,0.9999,0.0047,1.0,1.0,983564288.0,983564288.0,1.0,39.5806,24846336.0,983433216.0,1.0,4.628,212522547.7,983564288.0,1.0,3.4065,288731136.0,983564288.0,1.0,7.2996,134742016.0,983564288.0,1.0,7.2996,134742016.0,983564288.0,C0,1.0,C1,C1,C1
llama31_8b,hotpotqa,11,qa_f1,15969,76568,9.4284,0.37,0.2278,0.9999,0.0039,0.666667,1.0,983957504.0,983957504.0,0.0,39.3782,24977408.0,983564288.0,0.0,4.619,213165487.9,984612864.0,0.666667,3.4032,289124352.0,983957504.0,0.666667,7.2813,135135232.0,983957504.0,0.666667,7.2813,135135232.0,983957504.0,C0,0.666667,C4,C4,C4
llama31_8b,hotpotqa,12,qa_f1,3507,16166,9.0833,0.4285,0.3884,0.9994,0.0067,1.0,1.0,464388096.0,464388096.0,1.0,18.8897,24584192.0,464388096.0,1.0,4.5854,101274651.5,464388096.0,1.0,3.4081,136259392.0,464388096.0,1.0,3.4566,134348800.0,464388096.0,1.0,3.4566,134348800.0,464388096.0,C0,1.0,C1,C1,C1
llama31_8b,hotpotqa,13,qa_f1,13481,61276,9.3435,0.3763,0.2268,0.9999,0.0043,0.0,1.0,983433216.0,983433216.0,0.0,39.5806,24846336.0,983433216.0,0.0,4.6222,212760837.1,983433216.0,0.0,3.4076,288600064.0,983433216.0,0.0,7.3057,134610944.0,983433216.0,0.0,7.3057,134610944.0,983433216.0,C0,0.0,C1,C1,C1
llama31_8b,hotpotqa,14,qa_f1,13330,48910,9.6626,0.4153,0.2658,0.9998,0.0082,0.0,1.0,985268224.0,985268224.0,0.086957,34.4615,28647424.0,987234304.0,0.0,4.6164,213255552.4,984481792.0,0.0,3.3924,290435072.0,985268224.0,0.0,7.2449,135921664.0,984743936.0,0.0,7.2449,135921664.0,984743936.0,C1,0.086957,C1,C1,C1
llama31_8b,hotpotqa,15,qa_f1,14429,62696,9.4936,0.3783,0.2263,0.9999,0.0062,0.666667,1.0,983433216.0,983433216.0,0.666667,39.5806,24846336.0,983433216.0,0.666667,4.6175,212952819.1,983302144.0,0.666667,3.4076,288600064.0,983433216.0,0.666667,7.3057,134610944.0,983433216.0,0.666667,7.3057,134610944.0,983433216.0,C0,0.666667,C1,C1,C1
llama31_8b,hotpotqa,16,qa_f1,10884,44633,9.1698,0.3814,0.2242,0.9998,0.0071,1.0,1.0,983171072.0,983171072.0,1.0,39.992,24584192.0,983171072.0,1.0,4.6265,212508181.9,983171072.0,1.0,3.4098,288337920.0,983171072.0,1.0,7.318,134348800.0,983171072.0,1.0,7.318,134348800.0,983171072.0,C0,1.0,C1,C1,C1
llama31_8b,hotpotqa,17,qa_f1,15393,72591,9.7743,0.3882,0.2658,0.9999,0.0034,0.0,1.0,985923584.0,985923584.0,0.0,36.5777,26943488.0,985530368.0,0.0,4.6248,213096074.8,985530368.0,0.0,3.387,291090432.0,985923584.0,0.0,7.1912,137101312.0,985923584.0,0.0,7.1912,137101312.0,985923584.0,C0,0.0,C1,C1,C1
llama31_8b,hotpotqa,18,qa_f1,16111,69660,9.2338,0.3726,0.1978,0.9999,0.0033,0.0,1.0,983433216.0,983433216.0,0.0,39.5806,24846336.0,983433216.0,0.0,4.6214,212798397.4,983433216.0,0.0,3.4076,288600064.0,983433216.0,0.0,7.3057,134610944.0,983433216.0,0.0,7.3057,134610944.0,983433216.0,C0,0.0,C1,C1,C1
llama31_8b,hotpotqa,19,qa_f1,14628,69032,9.4605,0.3848,0.2467,0.9999,0.004,0.666667,1.0,983564288.0,983564288.0,0.666667,39.3782,24977408.0,983564288.0,0.666667,4.6177,213000591.6,983564288.0,0.666667,3.4065,288731136.0,983564288.0,0.666667,7.2996,134742016.0,983564288.0,0.666667,7.2996,134742016.0,983564288.0,C0,0.666667,C1,C1,C1
llama31_8b,multi_news,0,rouge_l,2662,12628,8.1994,0.3998,0.34,0.8747,0.001,0.198795,1.0,420478976.0,420478976.0,0.191083,4.5937,91561984.0,420610048.0,0.216867,4.5576,92258027.8,420478976.0,0.191011,2.4619,170850656.0,420610048.0,0.156977,2.0927,200671232.0,419954688.0,0.174927,2.0892,201326592.0,420610048.0,C2,0.216867,C2,C1,C1
llama31_8b,multi_news,1,rouge_l,2973,13328,8.0942,0.3761,0.293,0.69,0.0011,0.298507,1.0,446562304.0,446562304.0,0.184358,5.0622,91037696.0,460849152.0,0.309392,4.5665,101004832.1,461242368.0,0.330383,2.5247,182743232.0,461373440.0,0.288344,2.3778,188743680.0,448790528.0,0.264045,2.2917,201326592.0,461373440.0,C3,0.330383,C2,C2,C2
llama31_8b,multi_news,2,rouge_l,843,3710,7.5069,0.4417,0.4211,,0.003,0.389535,1.0,175636480.0,175636480.0,0.304833,1.9984,90775552.0,181403648.0,0.407407,4.489,37199198.2,166985728.0,0.396648,1.8224,98894496.0,180224000.0,0.389535,1.0,175636480.0,175636480.0,0.389535,1.0,175636480.0,175636480.0,C2,0.407407,C2,C2,C2
llama31_8b,multi_news,3,rouge_l,3932,18731,7.3592,0.3172,0.2368,0.9764,0.0006,0.197279,1.0,577372160.0,577372160.0,0.239382,8.2206,68624384.0,564133888.0,0.201893,4.5777,128217903.1,586940416.0,0.190164,2.6743,219523904.0,587071488.0,0.2589,3.0609,187170816.0,572915712.0,0.27957,3.0158,191365120.0,577110016.0,C5,0.27957,C1,C1,C1
llama31_8b,multi_news,4,rouge_l,2987,13401,8.4979,0.428,0.3525,0.6453,0.001,0.230958,1.0,463077376.0,463077376.0,0.209719,5.059,91561984.0,463208448.0,0.206128,4.5706,101315824.0,463077376.0,0.226506,2.5275,183266656.0,463208448.0,0.196809,2.3008,201326592.0,463208448.0,0.175879,2.3008,201326592.0,463208448.0,C0,0.230958,C0,C3,C1
llama31_8b,multi_news,5,rouge_l,3864,18395,8.5728,0.4005,0.3165,0.8686,0.0009,0.235566,1.0,578027520.0,578027520.0,0.162791,6.3144,91561984.0,578158592.0,0.252927,4.5816,126161885.8,578027520.0,0.275395,2.6646,216981056.0,578158592.0,0.220049,2.8989,198443008.0,575275008.0,0.2,2.9167,196608000.0,573440000.0,C3,0.275395,C2,C2,C2
llama31_8b,multi_news,6,rouge_l,1241,5610,7.9327,0.4419,0.4085,0.7381,0.002,0.238372,1.0,213385216.0,213385216.0,0.123894,2.8895,75571200.0,218365952.0,0.228117,4.5157,49314528.5,222691328.0,0.239067,2.2631,93593024.0,211812352.0,0.235988,1.1833,180224000.0,213254144.0,0.216216,1.1721,191889408.0,224919552.0,C3,0.239067,C3,C2,C2
llama31_8b,multi_news,7,rouge_l,3825,18745,8.3485,0.3706,0.2897,0.8836,0.0006,0.285714,1.0,572915712.0,572915712.0,0.19788,6.3583,89858048.0,571342848.0,0.243161,4.5779,125147041.8,572915712.0,0.265625,2.6589,215522368.0,573046784.0,0.197952,2.8464,201326592.0,573046784.0,0.206452,2.8464,201326592.0,573046784.0,C0,0.285714,C0,C0,C3
llama31_8b,multi_news,8,rouge_l,2218,10063,7.8031,0.3696,0.2836,,0.0013,0.351648,1.0,362151936.0,362151936.0,0.246753,3.9581,91561984.0,362414080.0,0.354839,4.548,79657251.6,362283008.0,0.343915,2.3576,153722528.0,362414080.0,0.331361,1.8523,189005824.0,350093312.0,0.294671,1.8401,191758336.0,352845824.0,C2,0.354839,C2,C2,C2
